latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.74723,-98.60203,328.19,0.52,0.67,2025-01-15,2031,N20,low,2.0NRT,299.75,6.94,D
19.21896,-103.71449,331.75,0.47,0.48,2025-01-15,2031,N20,low,2.0NRT,306.16,2.21,D
19.37266,-103.54769,331.91,0.49,0.49,2025-01-15,2031,N20,nominal,2.0NRT,299.28,2.66,D
19.82136,-99.8992,340.47,0.43,0.62,2025-01-15,2031,N20,nominal,2.0NRT,298.04,3.75,D
19.69544,-101.28555,350.84,0.35,0.57,2025-01-15,2031,N20,nominal,2.0NRT,302.18,4.2,D
19.74405,-101.12255,367,0.36,0.57,2025-01-15,2031,N20,high,2.0NRT,304.04,6.37,D
19.74441,-101.1191,349.54,0.36,0.57,2025-01-15,2031,N20,nominal,2.0NRT,300.77,6.37,D
19.49642,-103.44662,340.6,0.5,0.49,2025-01-15,2031,N20,nominal,2.0NRT,300.56,10.41,D
19.49582,-103.45168,337.27,0.5,0.49,2025-01-15,2031,N20,nominal,2.0NRT,301.22,10.41,D
19.80895,-101.11098,337.68,0.36,0.57,2025-01-15,2031,N20,nominal,2.0NRT,303.17,3.59,D
19.88258,-100.42355,339.33,0.4,0.6,2025-01-15,2031,N20,nominal,2.0NRT,303.14,5.83,D
19.83635,-100.94542,367,0.37,0.58,2025-01-15,2031,N20,high,2.0NRT,305.95,8.3,D
19.84558,-100.96062,343.63,0.37,0.58,2025-01-15,2031,N20,nominal,2.0NRT,303.8,3.58,D
19.8552,-100.91891,344.86,0.37,0.58,2025-01-15,2031,N20,nominal,2.0NRT,304.27,3.59,D
19.86053,-100.91947,367,0.37,0.58,2025-01-15,2031,N20,high,2.0NRT,305.27,3.59,D
20.04939,-99.2881,338.92,0.48,0.64,2025-01-15,2031,N20,nominal,2.0NRT,298.69,4.65,D
19.8594,-101.70851,367,0.33,0.55,2025-01-15,2031,N20,high,2.0NRT,301.5,12.55,D
19.85907,-101.71164,367,0.33,0.55,2025-01-15,2031,N20,high,2.0NRT,303.43,14.98,D
19.86479,-101.70593,367,0.33,0.55,2025-01-15,2031,N20,high,2.0NRT,302.64,12.55,D
20.04,-102.38927,334.42,0.59,0.53,2025-01-15,2031,N20,nominal,2.0NRT,304.42,3.62,D
20.18716,-101.67859,339.77,0.33,0.55,2025-01-15,2031,N20,nominal,2.0NRT,305.2,2.43,D
20.16783,-102.19588,330.63,0.61,0.54,2025-01-15,2031,N20,low,2.0NRT,303.95,3.17,D
20.2525,-101.50005,342.09,0.34,0.56,2025-01-15,2031,N20,nominal,2.0NRT,305.15,5.84,D
20.25216,-101.5032,332.61,0.34,0.56,2025-01-15,2031,N20,nominal,2.0NRT,306.2,6.2,D
20.2544,-101.50244,350.72,0.34,0.56,2025-01-15,2031,N20,nominal,2.0NRT,305.39,6.13,D
20.27859,-101.5215,336.47,0.34,0.56,2025-01-15,2031,N20,nominal,2.0NRT,305.39,2.59,D
20.29558,-101.55966,353.53,0.34,0.56,2025-01-15,2031,N20,nominal,2.0NRT,304.65,5.91,D
20.33279,-101.45107,331.96,0.35,0.56,2025-01-15,2031,N20,nominal,2.0NRT,301.8,0.94,D
20.45438,-100.51425,347.65,0.4,0.6,2025-01-15,2031,N20,nominal,2.0NRT,306.26,4.95,D
20.45439,-100.51495,345.86,0.4,0.6,2025-01-15,2031,N20,nominal,2.0NRT,306.83,7.13,D
20.2828,-102.51665,336.75,0.59,0.53,2025-01-15,2031,N20,nominal,2.0NRT,301.16,5.22,D
20.43772,-101.14824,336.71,0.36,0.58,2025-01-15,2031,N20,nominal,2.0NRT,301.44,2.22,D
19.99656,-105.42101,333.61,0.57,0.43,2025-01-15,2031,N20,nominal,2.0NRT,306.62,12.57,D
20.52513,-100.92125,336.11,0.38,0.58,2025-01-15,2031,N20,nominal,2.0NRT,306.14,2.5,D
20.5771,-100.45811,367,0.4,0.6,2025-01-15,2031,N20,high,2.0NRT,300.07,7.83,D
20.52279,-100.92083,334.51,0.38,0.58,2025-01-15,2031,N20,nominal,2.0NRT,304.8,2.8,D
20.57693,-100.45736,348.88,0.4,0.6,2025-01-15,2031,N20,nominal,2.0NRT,299.3,5.27,D
20.58536,-100.77975,341.31,0.39,0.59,2025-01-15,2031,N20,nominal,2.0NRT,303.82,2.82,D
20.67486,-99.95041,341.24,0.44,0.62,2025-01-15,2031,N20,nominal,2.0NRT,303.35,3.15,D
20.60059,-100.84829,340.12,0.38,0.59,2025-01-15,2031,N20,nominal,2.0NRT,301.67,3.23,D
20.57408,-101.16988,367,0.36,0.58,2025-01-15,2031,N20,high,2.0NRT,301.08,5.08,D
20.57972,-101.16695,355.12,0.36,0.58,2025-01-15,2031,N20,nominal,2.0NRT,302.81,5.08,D
20.57937,-101.17044,340.31,0.36,0.58,2025-01-15,2031,N20,nominal,2.0NRT,302.66,5.08,D
20.34708,-103.70113,330.32,0.49,0.49,2025-01-15,2031,N20,nominal,2.0NRT,305,6.83,D
20.34652,-103.70589,339.26,0.49,0.49,2025-01-15,2031,N20,nominal,2.0NRT,304.17,8.02,D
20.34957,-103.7048,355.19,0.49,0.49,2025-01-15,2031,N20,nominal,2.0NRT,304.05,12.35,D
20.68218,-100.76086,337.02,0.39,0.59,2025-01-15,2031,N20,nominal,2.0NRT,301.59,2.98,D
20.50145,-103.25452,332.72,0.53,0.5,2025-01-15,2031,N20,low,2.0NRT,305.34,2.65,D
20.50087,-103.25677,332.39,0.53,0.5,2025-01-15,2031,N20,nominal,2.0NRT,304.07,1.78,D
20.6299,-103.87856,342.48,0.48,0.48,2025-01-15,2031,N20,nominal,2.0NRT,304.91,6,D
20.89067,-101.55697,338.86,0.35,0.56,2025-01-15,2031,N20,nominal,2.0NRT,304.53,3.5,D
20.8871,-101.55706,334.3,0.35,0.56,2025-01-15,2031,N20,nominal,2.0NRT,302.87,3.77,D
20.71642,-103.66386,330.38,0.5,0.49,2025-01-15,2031,N20,nominal,2.0NRT,304.97,1.42,D
20.93645,-101.89312,331.25,0.33,0.55,2025-01-15,2031,N20,low,2.0NRT,303.17,2.27,D
20.73258,-103.91847,336.83,0.48,0.48,2025-01-15,2031,N20,nominal,2.0NRT,305.96,4.04,D
20.81443,-104.02072,336.6,0.48,0.48,2025-01-15,2031,N20,nominal,2.0NRT,306.18,3.08,D
20.69459,-105.20039,341.39,0.4,0.44,2025-01-15,2031,N20,nominal,2.0NRT,301.44,4.11,D
20.7268,-105.17288,340.54,0.4,0.44,2025-01-15,2031,N20,nominal,2.0NRT,302.55,4.45,D
20.88779,-104.00482,341.61,0.48,0.48,2025-01-15,2031,N20,nominal,2.0NRT,306.37,3.06,D
21.11779,-104.61742,349.7,0.44,0.46,2025-01-15,2031,N20,nominal,2.0NRT,306.63,7.34,D
21.50121,-102.41905,340.92,0.62,0.54,2025-01-15,2031,N20,nominal,2.0NRT,304.31,6.32,D
21.87562,-98.70008,367,0.54,0.68,2025-01-15,2031,N20,high,2.0NRT,291.81,18.19,D
21.87302,-98.70316,356.07,0.54,0.68,2025-01-15,2031,N20,nominal,2.0NRT,292.48,9.53,D
21.8793,-98.70367,325.72,0.54,0.68,2025-01-15,2031,N20,nominal,2.0NRT,290.05,9.53,D
21.32727,-104.62434,346.67,0.44,0.46,2025-01-15,2031,N20,nominal,2.0NRT,306.33,16.47,D
21.76468,-100.99528,330.07,0.38,0.59,2025-01-15,2031,N20,nominal,2.0NRT,297.37,1.5,D
21.77011,-100.99582,367,0.38,0.59,2025-01-15,2031,N20,high,2.0NRT,298.25,7.47,D
21.76975,-100.99957,345.07,0.38,0.59,2025-01-15,2031,N20,nominal,2.0NRT,301.4,7.47,D
21.68994,-102.06419,355.37,0.33,0.55,2025-01-15,2031,N20,nominal,2.0NRT,303.29,5.74,D
21.68893,-102.0649,352.39,0.33,0.55,2025-01-15,2031,N20,nominal,2.0NRT,304,5.58,D
22.06472,-98.23729,325.94,0.58,0.7,2025-01-15,2031,N20,nominal,2.0NRT,293.26,4.99,D
21.68262,-103.80492,338.78,0.5,0.49,2025-01-15,2031,N20,low,2.0NRT,308.79,3.71,D
22.31588,-99.05984,344.51,0.52,0.67,2025-01-15,2031,N20,nominal,2.0NRT,293.32,7.61,D
22.58747,-99.46141,334.78,0.49,0.65,2025-01-15,2031,N20,nominal,2.0NRT,289.94,4.81,D
22.57544,-100.9832,330.56,0.39,0.6,2025-01-15,2033,N20,nominal,2.0NRT,300.5,2.48,D
22.91172,-98.56161,367,0.57,0.69,2025-01-15,2033,N20,high,2.0NRT,295.55,24.69,D
22.93457,-101.01861,330.16,0.4,0.6,2025-01-15,2033,N20,nominal,2.0NRT,300.11,3.7,D
22.9067,-102.31473,343.03,0.33,0.55,2025-01-15,2033,N20,nominal,2.0NRT,306.01,3.46,D
22.94287,-102.20854,331.47,0.33,0.55,2025-01-15,2033,N20,low,2.0NRT,303.99,1.33,D
22.93149,-102.42322,345.02,0.32,0.55,2025-01-15,2033,N20,nominal,2.0NRT,306.11,4.07,D
22.93136,-102.42413,338.41,0.32,0.55,2025-01-15,2033,N20,nominal,2.0NRT,305.92,3.59,D
22.64353,-105.60754,336.42,0.4,0.44,2025-01-15,2033,N20,nominal,2.0NRT,304.45,1.98,D
23.02604,-102.68844,341.08,0.62,0.54,2025-01-15,2033,N20,nominal,2.0NRT,303.61,11.68,D
23.02541,-102.6945,340.28,0.62,0.54,2025-01-15,2033,N20,nominal,2.0NRT,305.37,10.13,D
23.02238,-102.69023,349.22,0.62,0.54,2025-01-15,2033,N20,nominal,2.0NRT,305.13,21.64,D
23.93978,-99.10113,326.74,0.54,0.68,2025-01-15,2033,N20,nominal,2.0NRT,288.68,3.02,D
24.07386,-103.57262,335.02,0.56,0.51,2025-01-15,2033,N20,nominal,2.0NRT,303.09,4.16,D
24.29331,-107.38075,333.62,0.5,0.41,2025-01-15,2033,N20,nominal,2.0NRT,300.48,4.95,D
25.29753,-108.52361,331.4,0.46,0.39,2025-01-15,2033,N20,nominal,2.0NRT,296.18,4.68,D
27.27007,-112.88973,334.54,0.39,0.36,2025-01-15,2033,N20,nominal,2.0NRT,304.19,2.04,D
30.70977,-97.31403,367,0.79,0.78,2025-01-15,2036,N20,high,2.0NRT,295.21,37.47,D
30.70948,-97.32249,339.06,0.79,0.78,2025-01-15,2036,N20,nominal,2.0NRT,286.8,37.47,D
30.71701,-97.31448,367,0.79,0.78,2025-01-15,2036,N20,high,2.0NRT,291.11,37.47,D
30.71135,-97.31452,367,0.79,0.78,2025-01-15,2036,N20,high,2.0NRT,294.78,82.01,D
30.71111,-97.32298,338.11,0.79,0.78,2025-01-15,2036,N20,nominal,2.0NRT,289.86,61.9,D
30.84262,-107.24255,329.99,0.41,0.45,2025-01-15,2036,N20,nominal,2.0NRT,292.02,2.29,D
31.11664,-108.22995,335.49,0.55,0.42,2025-01-15,2036,N20,nominal,2.0NRT,287.41,4.25,D
31.13734,-108.22149,355.23,0.55,0.42,2025-01-15,2036,N20,nominal,2.0NRT,283.9,14.78,D
31.9334,-99.35741,335.44,0.61,0.71,2025-01-15,2036,N20,nominal,2.0NRT,284.51,9.51,D
31.93971,-99.36427,348.1,0.61,0.71,2025-01-15,2036,N20,nominal,2.0NRT,293.06,59.95,D
31.94026,-99.35099,356.43,0.61,0.71,2025-01-15,2036,N20,low,2.0NRT,283.74,30.12,D
31.93998,-99.3577,356.45,0.61,0.71,2025-01-15,2036,N20,low,2.0NRT,287.12,30.12,D
30.75755,-112.4577,341.62,0.39,0.36,2025-01-15,2036,N20,nominal,2.0NRT,304.33,10.2,D
30.76085,-112.45835,346.84,0.39,0.36,2025-01-15,2036,N20,nominal,2.0NRT,304.21,10.2,D
31.99437,-101.82403,336.79,0.44,0.62,2025-01-15,2036,N20,nominal,2.0NRT,290.8,2.85,D
32.06865,-101.86025,348.22,0.44,0.62,2025-01-15,2036,N20,nominal,2.0NRT,287.25,6.05,D
32.06839,-101.86494,347.97,0.43,0.62,2025-01-15,2036,N20,nominal,2.0NRT,289.17,6.05,D
32.17274,-102.26334,336.21,0.41,0.61,2025-01-15,2036,N20,nominal,2.0NRT,291.45,2.38,D
40.49366,-123.72859,328.15,0.78,0.78,2025-01-15,2220,N20,nominal,2.0NRT,287.11,4.59,D
41.45614,-123.85335,328.79,0.77,0.77,2025-01-15,2220,N20,nominal,2.0NRT,286.51,7.74,D
41.45855,-123.86328,329.52,0.77,0.77,2025-01-15,2220,N20,nominal,2.0NRT,287.16,6.34,D
19.34707,-72.5346,314.18,0.49,0.65,2025-01-16,0540,N20,nominal,2.0NRT,289.46,1.33,N
19.34645,-72.52764,300.78,0.49,0.65,2025-01-16,0540,N20,nominal,2.0NRT,289.71,1.33,N
19.34504,-72.53262,325.88,0.49,0.65,2025-01-16,0540,N20,nominal,2.0NRT,289.98,2.55,N
18.28139,-71.16989,354.16,0.39,0.59,2025-01-16,0540,N20,nominal,2.0NRT,291.42,5.53,N
18.28101,-71.16618,325.95,0.39,0.59,2025-01-16,0540,N20,nominal,2.0NRT,291.67,5.53,N
18.28056,-71.16893,367,0.39,0.59,2025-01-16,0540,N20,high,2.0NRT,292.92,6.08,N
18.28016,-71.16524,308.8,0.39,0.59,2025-01-16,0540,N20,nominal,2.0NRT,291.17,6.08,N
18.32058,-71.80935,295.63,0.43,0.62,2025-01-16,0540,N20,nominal,2.0NRT,284.6,0.38,N
31.71553,-92.05611,295.63,0.58,0.52,2025-01-16,0718,N20,nominal,2.0NRT,274.47,0.62,N
31.45616,-95.74784,310.59,0.48,0.65,2025-01-16,0718,N20,nominal,2.0NRT,274.4,2.59,N
31.45048,-95.75344,320.6,0.48,0.65,2025-01-16,0718,N20,nominal,2.0NRT,272.95,3.46,N
30.61934,-91.17535,304.77,0.5,0.49,2025-01-16,0718,N20,nominal,2.0NRT,274.88,1.17,N
30.48614,-91.18391,297.58,0.5,0.49,2025-01-16,0718,N20,nominal,2.0NRT,283.8,1.02,N
30.48564,-91.17864,297.78,0.5,0.49,2025-01-16,0718,N20,nominal,2.0NRT,286.02,1.02,N
30.48414,-91.18086,300.51,0.5,0.49,2025-01-16,0718,N20,nominal,2.0NRT,286.55,2.15,N
30.33588,-94.41368,296.82,0.39,0.59,2025-01-16,0718,N20,nominal,2.0NRT,275.95,0.37,N
30.24342,-93.27734,303.83,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,286.93,1.04,N
30.18542,-93.3261,301.45,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,284.84,0.9,N
30.18057,-93.33016,297.12,0.33,0.56,2025-01-16,0718,N20,nominal,2.0NRT,285.2,1.3,N
30.18001,-93.32319,299.44,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,283.43,0.9,N
30.11357,-93.30022,299.39,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,278.17,0.46,N
30.04956,-93.33923,298.86,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,279.66,0.61,N
30.04416,-93.33633,295.16,0.33,0.55,2025-01-16,0718,N20,nominal,2.0NRT,279.11,0.61,N
30.07044,-94.07648,297.48,0.37,0.58,2025-01-16,0718,N20,nominal,2.0NRT,280.66,0.96,N
29.96638,-93.89443,296.51,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,283.31,1.08,N
29.89182,-93.96723,298.51,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,280.92,1.11,N
29.88779,-93.96755,297.2,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,280.92,0.63,N
29.88247,-93.96813,295.12,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,282.22,0.63,N
29.86091,-93.96664,296.26,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,283.76,0.71,N
29.76327,-93.87908,302.36,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,279.03,1.05,N
29.75827,-93.88343,311.81,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,282,1.85,N
29.75771,-93.87592,295.36,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,279,1.05,N
29.75897,-93.88206,313.25,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,282.74,1.74,N
29.75866,-93.87832,296.51,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,279.84,0.87,N
29.75835,-93.8746,301.11,0.36,0.57,2025-01-16,0718,N20,nominal,2.0NRT,279.07,0.87,N
29.72664,-95.12463,299.81,0.42,0.61,2025-01-16,0718,N20,nominal,2.0NRT,283.69,1.11,N
29.71743,-95.23799,296.04,0.43,0.62,2025-01-16,0718,N20,nominal,2.0NRT,276.79,1.06,N
29.70692,-95.25262,298.81,0.43,0.62,2025-01-16,0718,N20,nominal,2.0NRT,277.68,1.01,N
29.57681,-98.03581,310.17,0.63,0.72,2025-01-16,0718,N20,nominal,2.0NRT,275.44,2.29,N
29.37338,-94.92637,297.48,0.41,0.61,2025-01-16,0718,N20,nominal,2.0NRT,281.78,1.31,N
29.37245,-94.9136,295.29,0.41,0.6,2025-01-16,0718,N20,nominal,2.0NRT,281.33,1.25,N
29.0687,-95.75847,295.81,0.46,0.63,2025-01-16,0718,N20,nominal,2.0NRT,280.56,1.4,N
29.0955,-96.884,298.22,0.53,0.67,2025-01-16,0718,N20,nominal,2.0NRT,277.24,0.94,N
28.99305,-97.85118,300.2,0.61,0.71,2025-01-16,0718,N20,nominal,2.0NRT,276.25,0.98,N
28.9947,-97.8504,303.31,0.61,0.71,2025-01-16,0718,N20,nominal,2.0NRT,276.2,1.35,N
28.70451,-96.5456,303.15,0.51,0.66,2025-01-16,0718,N20,nominal,2.0NRT,279.64,0.96,N
28.69872,-96.55145,299.33,0.51,0.66,2025-01-16,0718,N20,nominal,2.0NRT,279.94,0.96,N
28.70431,-96.54641,308.98,0.51,0.66,2025-01-16,0718,N20,nominal,2.0NRT,279.47,1.72,N
28.69855,-96.55223,299.2,0.51,0.66,2025-01-16,0718,N20,nominal,2.0NRT,279.1,0.83,N
28.69819,-96.54693,297.56,0.51,0.66,2025-01-16,0718,N20,nominal,2.0NRT,281.83,1.61,N
24.66805,-78.0099,300.84,0.48,0.48,2025-01-16,0720,N20,nominal,2.0NRT,285.41,1.45,N
24.66853,-78.01093,300.58,0.48,0.48,2025-01-16,0720,N20,nominal,2.0NRT,285.45,1.63,N
23.08472,-81.27145,308.54,0.5,0.41,2025-01-16,0720,N20,nominal,2.0NRT,288.28,1.58,N
23.14274,-81.71672,301.94,0.48,0.4,2025-01-16,0720,N20,nominal,2.0NRT,288.84,0.83,N
21.96247,-78.6898,307.25,0.49,0.49,2025-01-16,0720,N20,nominal,2.0NRT,288.01,0.85,N
21.9589,-78.68804,308.78,0.49,0.49,2025-01-16,0720,N20,nominal,2.0NRT,288.2,1.22,N
22.18621,-80.52952,309.7,0.57,0.43,2025-01-16,0720,N20,nominal,2.0NRT,289.35,1.48,N
21.80975,-79.15697,317.39,0.47,0.47,2025-01-16,0720,N20,nominal,2.0NRT,288.74,2.44,N
21.80888,-79.15255,300.5,0.47,0.47,2025-01-16,0720,N20,nominal,2.0NRT,288.54,0.83,N
22.55154,-83.36271,300.42,0.42,0.38,2025-01-16,0720,N20,nominal,2.0NRT,287.88,0.47,N
22.40726,-83.32368,297.95,0.42,0.38,2025-01-16,0720,N20,nominal,2.0NRT,287.8,0.42,N
19.34651,-72.5329,307.04,0.69,0.74,2025-01-16,0720,N20,nominal,2.0NRT,289.2,1.06,N
19.34539,-72.52824,300.43,0.69,0.74,2025-01-16,0720,N20,nominal,2.0NRT,289.43,1.06,N
20.94544,-89.66476,306.5,0.48,0.4,2025-01-16,0720,N20,nominal,2.0NRT,292.34,1.01,N
20.06485,-89.19824,305.38,0.45,0.39,2025-01-16,0722,N20,nominal,2.0NRT,292.07,0.75,N
20.0619,-89.20304,302.71,0.45,0.39,2025-01-16,0722,N20,nominal,2.0NRT,292.05,0.6,N
20.06131,-89.19879,304.68,0.45,0.39,2025-01-16,0722,N20,nominal,2.0NRT,292.36,1.21,N
20.05363,-89.19567,302.58,0.45,0.39,2025-01-16,0722,N20,nominal,2.0NRT,291.27,0.83,N
19.19361,-89.13618,307.44,0.44,0.38,2025-01-16,0722,N20,nominal,2.0NRT,290.82,1.3,N
19.19303,-89.13205,307.1,0.44,0.38,2025-01-16,0722,N20,nominal,2.0NRT,291.07,1.3,N
19.19011,-89.13673,316.07,0.44,0.38,2025-01-16,0722,N20,nominal,2.0NRT,291.82,1.3,N
19.18952,-89.1326,314.71,0.44,0.38,2025-01-16,0722,N20,nominal,2.0NRT,291.64,1.3,N
19.52348,-92.19109,344.05,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,292.17,12.93,N
19.45193,-92.09155,307.95,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,290.91,6.97,N
19.45145,-92.08759,310.38,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,291.37,6.97,N
19.44731,-92.08817,342.57,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,294.95,6.97,N
19.44779,-92.09214,314.91,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,291.34,6.97,N
19.43693,-92.03748,325.59,0.41,0.45,2025-01-16,0722,N20,nominal,2.0NRT,291.2,2.22,N
19.3975,-92.04543,339.31,0.41,0.45,2025-01-16,0722,N20,nominal,2.0NRT,292.41,5.47,N
19.39337,-92.04601,330.74,0.41,0.45,2025-01-16,0722,N20,nominal,2.0NRT,291.2,5.47,N
20.03397,-99.27791,307.74,0.62,0.72,2025-01-16,0722,N20,nominal,2.0NRT,277.49,3.4,N
19.64088,-98.97135,299.98,0.59,0.7,2025-01-16,0722,N20,nominal,2.0NRT,279.37,1.08,N
18.64786,-92.17271,305.72,0.41,0.45,2025-01-16,0722,N20,nominal,2.0NRT,287.42,1.25,N
18.65697,-93.33579,305.36,0.49,0.48,2025-01-16,0722,N20,nominal,2.0NRT,291.68,1.58,N
18.42077,-93.19167,334.2,0.47,0.48,2025-01-16,0722,N20,nominal,2.0NRT,288.44,3.73,N
18.87509,-97.66319,298.28,0.47,0.64,2025-01-16,0722,N20,nominal,2.0NRT,282.14,1.16,N
18.32954,-93.36283,302.04,0.48,0.48,2025-01-16,0722,N20,nominal,2.0NRT,288.86,2.12,N
18.14156,-92.8285,303.13,0.44,0.46,2025-01-16,0722,N20,nominal,2.0NRT,290.46,0.45,N
17.89748,-92.49651,303.68,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,290.74,1.26,N
17.89698,-92.49255,314.85,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,290.83,1.26,N
17.89282,-92.49311,301.98,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,290.54,1.26,N
17.87852,-92.49287,300.75,0.42,0.45,2025-01-16,0722,N20,nominal,2.0NRT,290.61,0.9,N
17.94429,-93.28215,325.38,0.47,0.48,2025-01-16,0722,N20,nominal,2.0NRT,290.49,2.37,N
17.90603,-93.18851,301.56,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,290.14,1.47,N
17.9055,-93.18414,311.09,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.87,1.47,N
17.90167,-93.18909,324.18,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,290.31,16.27,N
17.90114,-93.18472,352.05,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,294.73,16.27,N
17.9006,-93.18036,321.63,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.03,7.28,N
17.90221,-93.19347,302.46,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,290.41,1.23,N
17.89785,-93.19403,305.83,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.85,1.23,N
17.89731,-93.1897,315.58,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.01,16.27,N
17.89678,-93.18533,313.01,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.76,16.27,N
17.89242,-93.18592,339,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,290.63,7.38,N
17.89349,-93.19464,302.15,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.64,2.83,N
17.89295,-93.19028,312.55,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,290.44,7.38,N
17.93716,-93.63203,300.39,0.5,0.49,2025-01-16,0722,N20,nominal,2.0NRT,289.27,1.64,N
17.92817,-93.63325,316.85,0.5,0.49,2025-01-16,0722,N20,nominal,2.0NRT,289.58,2.88,N
17.85456,-93.12889,302.46,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.21,2.04,N
17.85404,-93.12457,304.56,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.58,1.39,N
17.85352,-93.12024,304.45,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.8,1.39,N
17.853,-93.11593,303,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.48,1.88,N
17.92515,-93.76385,305.41,0.51,0.49,2025-01-16,0722,N20,nominal,2.0NRT,290.08,0.97,N
17.92459,-93.75907,302.21,0.51,0.49,2025-01-16,0722,N20,nominal,2.0NRT,290.6,0.97,N
17.85022,-93.12952,310.32,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.83,1.42,N
17.8497,-93.12516,316.09,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.88,3.62,N
17.84918,-93.12083,319.05,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.41,3.62,N
17.84866,-93.11651,309,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,286.98,1.91,N
17.84536,-93.12576,329.84,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.88,3.62,N
17.84484,-93.12141,347.13,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.88,3.62,N
17.84432,-93.11708,328.45,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,286.61,1.91,N
17.84641,-93.13451,302.9,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.87,1.42,N
17.84588,-93.1301,316.04,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.6,1.42,N
17.8438,-93.11276,302.18,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,284.19,1.91,N
17.8566,-93.12285,301.78,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.44,1.03,N
17.85281,-93.12775,306.63,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.58,1.88,N
17.85226,-93.12342,307.78,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.13,1.03,N
17.85171,-93.11913,307.29,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.39,1.03,N
17.84793,-93.12402,327.94,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.5,3.78,N
17.84737,-93.11968,324.83,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.05,3.78,N
17.84847,-93.12834,313.67,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,288.03,1.68,N
17.84682,-93.11537,312.39,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,286.16,1.78,N
17.84358,-93.12459,340.49,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,289.22,3.78,N
17.84304,-93.12026,334.94,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.75,3.78,N
17.9235,-93.76183,309.6,0.51,0.49,2025-01-16,0722,N20,nominal,2.0NRT,290.32,1.62,N
17.84469,-93.13331,307.58,0.46,0.47,2025-01-16,0722,N20,nominal,2.0NRT,287.26,1.68,N
